date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:22:38	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:39%20GMT	https://siged.sep.gob.mx/SIGED/www.siged.gob.mx	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/www.siged.gob.b3.delayed	(from https://siged.sep.gob.mx/SIGED/aviso_privacidad.html)
09:22:39	13773/13773	---M--	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2023:10:36%20GMT	https://siged.sep.gob.mx/SIGED/estadisticas/escuelas.html	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/estadisticas/escuelas.html	(from https://siged.sep.gob.mx/SIGED/estadisticas.html)
09:22:40	134557/134557	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:36%20GMT	https://siged.sep.gob.mx/SIGED/images/Recurso1.png	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/images/Recurso1.html	(from https://siged.sep.gob.mx/SIGED/estadisticas.html)
09:22:40	122815/122815	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:36%20GMT	https://siged.sep.gob.mx/SIGED/images/Recurso3.png	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/images/Recurso3.html	(from https://siged.sep.gob.mx/SIGED/estadisticas.html)
09:22:40	94257/94257	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2019:16:36%20GMT	https://siged.sep.gob.mx/SIGED/images/img_escuelas.png	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/images/img_escuelas.html	(from https://siged.sep.gob.mx/SIGED/estadisticas.html)
09:22:40	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:41%20GMT	https://siged.sep.gob.mx/SIGED/js/concentrado_docentes.xls	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/concentrado_docentes.b8.delayed	(from https://siged.sep.gob.mx/SIGED/js/docentes.js)
09:22:41	117231/117231	---M--	200	added ('OK')	image/gif	date:Thu,%2025%20Jul%202019%2019:16:36%20GMT	https://siged.sep.gob.mx/SIGED/images/BannerSIGED.gif	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/images/BannerSIGED.gif	(from https://siged.sep.gob.mx/SIGED/css/escuelas.css)
09:22:41	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:42%20GMT	https://siged.sep.gob.mx/SIGED/js/fancybox_sprite.png	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/fancybox_sprite.ba.delayed	(from https://siged.sep.gob.mx/SIGED/js/jquery.fancybox.css?v=2.1.5)
09:22:42	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:43%20GMT	https://siged.sep.gob.mx/SIGED/js/fancybox_loading.gif	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/fancybox_loading.bb.delayed	(from https://siged.sep.gob.mx/SIGED/js/jquery.fancybox.css?v=2.1.5)
09:22:42	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:43%20GMT	https://siged.sep.gob.mx/SIGED/js/blank.gif	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/blank.bc.delayed	(from https://siged.sep.gob.mx/SIGED/js/jquery.fancybox.css?v=2.1.5)
09:22:42	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:43%20GMT	https://siged.sep.gob.mx/SIGED/js/fancybox_overlay.png	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/fancybox_overlay.bd.delayed	(from https://siged.sep.gob.mx/SIGED/js/jquery.fancybox.css?v=2.1.5)
09:22:43	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:44%20GMT	https://siged.sep.gob.mx/SIGED/js/fancybox_sprite@2x.png	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/fancybox_sprite@2x.be.delayed	(from https://siged.sep.gob.mx/SIGED/js/jquery.fancybox.css?v=2.1.5)
09:22:43	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:44%20GMT	https://siged.sep.gob.mx/SIGED/js/fancybox_loading@2x.gif	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/fancybox_loading@2x.bf.delayed	(from https://siged.sep.gob.mx/SIGED/js/jquery.fancybox.css?v=2.1.5)
09:22:44	14272/14272	---M-Z	200	added ('OK')	text/css	etag:W/%2237c0-cW5oWHzFcgrzuKuBtMixbfPjmt4%22	https://unpkg.com/leaflet@1.7.1/dist/leaflet.css	C:/My%20Web%20Sites/CERTMX/unpkg.com/leaflet@1.7.1/dist/leaflet.css	(from https://siged.sep.gob.mx/SIGED/maps/escuelasOSM.html)
09:22:44	141941/141941	---M-Z	200	added ('OK')	application/javascript	etag:W/%2222a75-iKkf+OateC1bxjLRQ9tMu5Nt07Q%22	https://unpkg.com/leaflet@1.7.1/dist/leaflet.js	C:/My%20Web%20Sites/CERTMX/unpkg.com/leaflet@1.7.1/dist/leaflet.js	(from https://siged.sep.gob.mx/SIGED/maps/escuelasOSM.html)
09:22:44	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:45%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/settings.aoData;	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/settings.c3.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:45	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:46%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/data[	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/data[.c4.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:45	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:46%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/(join===%22%22)	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/(join===__).c5.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:46	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:47%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/==	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/==.c6.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:46	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:47%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/str.substring(	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/str.c7.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:46	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:47%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/row._aData;	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/row.c8.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:47	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:48%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/tmp;	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/tmp;.c9.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:47	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:48%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/$.isFunction(	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/$.ca.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:47	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:48%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/[],	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/[],.cb.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:48	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:49%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/_fnAjaxDataSrc(	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/_fnAjaxDataSrc(.cc.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:48	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:49%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/settings.aoData[	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/settings.cd.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:48	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:49%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/oTable._('tr:first');	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/oTable.ce.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:49	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:50%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/oTable._('tr',	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/oTable.cf.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:49	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:50%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/find(	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/find(.d0.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:50	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:51%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/{	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/{.d1.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:50	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:51%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/settings.aoData,	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/settings.d2.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:50	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:51%20GMT	https://siged.sep.gob.mx/SIGED/js/datatables/'+data+'	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/datatables/'+data+'.d3.delayed	(from https://siged.sep.gob.mx/SIGED/js/datatables/jquery.dataTables.js)
09:22:51	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:52%20GMT	https://siged.sep.gob.mx/SIGED/js/concentrado_escuelas.xls	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/concentrado_escuelas.d4.delayed	(from https://siged.sep.gob.mx/SIGED/js/escuelas.js)
09:22:51	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:52%20GMT	https://siged.sep.gob.mx/SIGED/js/==t},t.prototype.getRendering=function(){return	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/==t},t.prototype.d5.delayed	(from https://siged.sep.gob.mx/SIGED/js/fullcalendar.min.js)
09:22:52	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:53%20GMT	https://siged.sep.gob.mx/SIGED/js/'+u.htmlEscape(d.url)+'	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/'+u.htmlEscape(d.d6.delayed	(from https://siged.sep.gob.mx/SIGED/js/fullcalendar.min.js)
09:22:52	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:53%20GMT	https://siged.sep.gob.mx/SIGED/js/'+a.htmlEscape(o.url)+'	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/'+a.htmlEscape(o.d7.delayed	(from https://siged.sep.gob.mx/SIGED/js/fullcalendar.min.js)
09:22:52	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:53%20GMT	https://siged.sep.gob.mx/SIGED/js/'+r.htmlEscape(u)+'	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/'+r.d8.delayed	(from https://siged.sep.gob.mx/SIGED/js/fullcalendar.min.js)
09:22:53	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:54%20GMT	https://siged.sep.gob.mx/SIGED/js/{href}	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/{href}.d9.delayed	(from https://siged.sep.gob.mx/SIGED/js/jquery.fancybox.pack.js?v=2.1.5)
09:22:53	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:54%20GMT	https://siged.sep.gob.mx/SIGED/js/'+g+'	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/'+g+'.da.delayed	(from https://siged.sep.gob.mx/SIGED/js/jquery.fancybox.pack.js?v=2.1.5)
09:22:54	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:55%20GMT	https://siged.sep.gob.mx/SIGED/js/concentrado_certificados.xls	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/concentrado_certificados.db.delayed	(from https://siged.sep.gob.mx/SIGED/js/documentosMasivos.js)
09:22:54	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:55%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/dist/==	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/dist/==.dc.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/dist/cpexcel.js)
09:22:55	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:56%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/dist/data.toString('utf8');	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/dist/data.dd.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/dist/cpexcel.js)
09:22:55	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:56%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/hello.txt	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/hello.de.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/jszip.js)
09:22:56	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:57%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/smile.gif	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/smile.df.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/jszip.js)
09:22:56	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:57%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/Xmas.txt	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/Xmas.e0.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/jszip.js)
09:22:56	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:57%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/base64.decode(data);	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/base64.e1.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/jszip.js)
09:22:57	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:58%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/=	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/=.e2.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/jszip.js)
09:22:57	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:58%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/==	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/==.e3.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/jszip.js)
09:22:57	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:58%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/null;	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/null;.e4.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/jszip.js)
09:22:58	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:59%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/utils.string2binary(data);	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/utils.e5.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/jszip.js)
09:22:58	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:59%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/utils.transformTo(%22uint8array%22,	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/utils.e6.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/jszip.js)
09:22:58	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:22:59%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/str.charCodeAt(i);	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/str.e7.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/jszip.js)
09:22:59	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:00%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/zlib/deflate.js	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/zlib/deflate.e8.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/jszip.js)
09:22:59	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:00%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/(code	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/(code.e9.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/jszip.js)
09:22:59	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:00%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/_length_code[lc];	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/_length_code[lc];.ea.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/jszip.js)
09:23:00	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:01%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/d_code(dist);	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/d_code(dist);.eb.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/jszip.js)
09:23:00	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:01%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/(enc	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/(enc.ec.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
09:23:01	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:02%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/URL.createObjectURL(blob);	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/URL.ed.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
09:23:01	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:02%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/infile.read();	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/infile.ee.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
09:23:02	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:03%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/e0%20c9%20ea%2079%20f9%20ba%20ce%2011%208c%2082%2000%20aa%2000%204b%20a9%200b	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/e0%20c9%20ea%2079%20f9%20ba%20ce%2011%208c%2082%2000%20aa%2000%204b%20a9%200b.ef.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
09:23:02	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:03%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/03%2003%2000%2000%2000%2000%2000%2000%20c0%2000%2000%2000%2000%2000%2000%2046	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/03%2003%2000%2000%2000%2000%2000%2000%20c0%2000%2000%2000%2000%2000%2000%2046.f0.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
09:23:02	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:03%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/aoa.slice(1);	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/aoa.f1.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
09:23:03	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:04%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/records[ri].trim();	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/records[ri].f2.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
09:23:03	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:04%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/data.slice(1,data.length-1);	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/data.slice(1,data.f3.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
09:23:03	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:04%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/META-INF/manifest.xml	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/META-INF/manifest.f4.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
09:23:04	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:05%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/content.xml	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/content.f5.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
09:23:04	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:05%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/meta.xml	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/meta.f6.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
09:23:04	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:05%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/styles.xml	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/styles.f7.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
09:23:05	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:06%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/objectdata.xml	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/objectdata.f8.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
09:23:05	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:06%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/[Content_Types].xml	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/[Content_Types].f9.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
09:23:05	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:06%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/xl/workbook.xml	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/xl/workbook.fa.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
09:23:06	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:07%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/xl/worksheets/sheet.xml	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/xl/worksheets/sheet.fb.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
09:23:06	1164/1164	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2015:23:07%20GMT	https://siged.sep.gob.mx/SIGED/js/xlsx/docProps/core.xml	C:/My%20Web%20Sites/CERTMX/siged.sep.gob.mx/SIGED/js/xlsx/docProps/core.fc.delayed	(from https://siged.sep.gob.mx/SIGED/js/xlsx/xlsx.js)
